Tanggal;Aceh;Sumatera Utara;Sumatera Barat;Riau;Kepulauan Riau;Jambi;Bengkulu;Sumatera Selatan;Kepulauan Bangka Belitung;Lampung;Banten;Jawa Barat;DKI Jakarta;Jawa Tengah;DI Yogyakarta;Jawa Timur;Bali;Nusa Tenggara Barat;Nusa Tenggara Timur;Kalimantan Barat;Kalimantan Selatan;Kalimantan Tengah;Kalimantan Timur;Kalimantan Utara;Gorontalo;Sulawesi Selatan;Sulawesi Tenggara;Sulawesi Tengah;Sulawesi Utara;Sulawesi Barat;Maluku;Maluku Utara;Papua;Papua Barat
10/10/2023;13650;13250;15950;15050;14250;13800;14450;14500;14250;13300;14600;13900;15200;13650;13800;13600;14250;13200;14750;15250;17450;18700;15100;15600;14600;12650;14100;14200;13850;13450;14650;15550;14800;15100
11/10/2023;13650;13250;15950;15050;14250;13800;14450;14500;14650;13300;14600;13950;15200;13700;13800;13650;14250;13200;14750;15250;17450;18750;15100;15600;14600;12650;14100;14200;13850;13450;14650;15550;14800;15100
12/10/2023;13650;13250;15950;15050;14250;13800;14450;14500;14650;13300;14600;13950;15200;13700;13800;13650;14250;13200;14750;15250;17450;18800;15100;15600;14600;12700;14100;14200;13900;13450;14650;15550;14850;15100
13/10/2023;13650;13250;15950;15050;14250;13800;14450;14500;14500;13400;14600;13950;15200;13700;13800;13650;14250;13200;14750;15250;17450;18800;15100;15600;14600;12700;14100;14200;13900;13450;14650;15550;14850;15100
16/10/2023;13650;13250;15950;15050;14250;13800;14450;14500;14500;13450;14600;13950;15200;13750;13800;13650;14250;13200;14700;15250;17500;18800;15100;15600;14850;12700;14100;14300;13900;13450;14750;15550;15050;15100
17/10/2023;13650;13250;16000;15050;14250;13800;14450;14500;14500;13600;14600;13950;15200;13750;13800;13650;14250;13150;14700;15250;17500;18850;15100;15600;14850;12700;14100;14300;13900;13400;14800;15650;15050;15100
18/10/2023;13650;13300;16000;15050;14250;13800;14450;14500;14550;13600;14600;13950;15200;13750;13800;13650;14350;13200;14850;15250;17500;18900;15100;15600;14850;12700;14100;14300;13900;13400;14850;15850;15050;15200
19/10/2023;13650;13300;16350;15150;14300;13800;14450;14500;14550;13600;14600;13950;15200;13750;13800;13650;14350;13200;14850;15300;17500;18900;15100;15600;14850;12700;14100;14300;13900;13400;14850;15650;15050;15200
20/10/2023;13650;13300;16350;15150;14300;13800;14450;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14850;15300;17500;18900;15100;15600;14850;12700;14100;14300;13900;13400;14850;15650;15050;15200
23/10/2023;13600;13300;16350;15150;14300;13800;14450;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14850;15300;17500;18900;15150;15700;14900;12700;14100;14300;13900;13400;15150;15650;15050;15200
24/10/2023;13600;13300;16350;15150;14300;13800;14450;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14900;15300;17550;18900;15150;15700;14900;12700;14100;14300;13900;13400;15150;15650;15050;15200
25/10/2023;13600;13300;16350;15150;14300;13800;14450;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14900;15300;17550;18900;15150;15700;14900;12750;14100;14300;13900;13400;15150;15650;15050;15200
26/10/2023;13600;13350;16350;15150;14300;13800;14450;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14900;15350;17550;18900;15150;15700;14900;12750;14100;13900;13900;13400;15150;15650;15050;15200
27/10/2023;13600;13350;16350;15150;14300;13800;14450;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14900;15350;17550;18900;15150;15700;14900;12750;14100;13900;13900;13350;15000;15650;15050;15200
30/10/2023;13650;13350;16350;15150;14300;13800;14450;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14900;15350;17550;19000;15150;15800;14900;12850;14100;13900;13900;13350;15050;15650;15050;15200
31/10/2023;13650;13350;16350;15150;14300;13800;14500;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14900;15350;17550;19000;15150;15800;14900;12850;14100;13900;13900;13350;15050;15650;15050;15200
01/11/2023;13650;13350;16350;15150;14300;13800;14500;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14900;15350;17550;19000;15150;15950;14900;12850;14100;13900;13900;13350;14950;15650;15050;15200
02/11/2023;13650;13350;16350;15150;14300;13800;14500;14500;14500;13600;14600;13950;15200;13750;13800;13650;14350;13200;14900;15350;17550;19000;15150;15950;14900;12850;14100;13900;13900;13350;14950;15650;15050;15200
03/11/2023;13600;13350;16350;15150;14300;13800;14500;14500;14550;13600;14600;13950;15200;13750;13800;13700;14350;13200;14900;15350;17550;19000;15150;16000;14900;12850;14100;13900;13900;13350;15100;15650;15050;15200
06/11/2023;13600;13350;16350;15150;14300;13800;14500;14500;14550;13600;14600;13950;15200;13750;13800;13700;14350;13200;14900;15350;17550;19000;15150;15850;14900;12850;14100;13850;13750;13350;15150;15650;15050;15200
07/11/2023;13600;13350;16350;15150;14300;13800;14500;14500;14550;13600;14600;13950;15200;13750;13800;13700;14350;13150;14900;15450;17550;19000;15200;15850;14900;12850;14050;13850;13750;13350;15150;15650;15050;15200
08/11/2023;13600;13350;16350;15150;14300;13950;14500;14500;14550;13600;14600;13950;15200;13750;13800;13700;14350;13150;14900;15350;17550;19000;15200;15850;14900;12850;14050;13850;13800;13350;15200;15650;15050;15150
09/11/2023;13600;13350;16350;15150;14300;14100;14500;14350;14550;13600;14600;13950;15200;13750;13800;13700;14350;13150;14900;15350;17550;19000;15200;15850;14900;12850;14050;13850;13800;13350;15200;15650;15050;15150
10/11/2023;13600;13350;16350;15150;14300;14100;14500;14500;14550;13600;14600;13950;15200;13750;13800;13750;14350;13150;14900;15350;17550;19000;15200;15850;14900;12850;14050;13850;13800;13350;15300;15750;15100;15150
13/11/2023;13600;13350;16350;15150;14300;14100;14500;14500;14550;13600;14600;13950;15200;13750;13800;13750;14350;13150;14900;15350;17550;19000;15150;15850;14700;12850;14050;13850;13800;13350;15300;15650;15100;15150
14/11/2023;13600;13350;16350;15150;14300;14100;14600;14500;14550;13600;14600;13950;15200;13750;14000;13750;14350;13150;14950;15400;17550;19000;15150;15850;14700;12850;14050;13850;13800;13350;15250;15650;15100;15100
15/11/2023;13600;13350;16350;15150;14300;14100;14600;14500;14550;13600;14600;13950;15200;13750;14000;13750;14350;13150;14950;15400;17550;18950;15150;15850;14700;12850;14050;13850;13750;13350;15250;15650;15100;15100
16/11/2023;13600;13350;16350;15150;14300;14100;14600;14500;14600;13600;14600;13950;15200;13750;14000;13750;14350;13300;14950;15400;17550;18950;15150;15850;14700;12850;14050;13850;13750;13350;15250;15650;15100;15050
17/11/2023;13650;13350;16300;15150;14300;14100;14650;14550;14600;13600;14600;13900;15200;13750;14000;13750;14350;13300;15000;15400;17550;18950;15150;15900;14700;12900;14050;13850;13750;13350;15250;15650;15100;15100
20/11/2023;13650;13350;16300;15150;14300;14100;14650;14550;14650;13600;14600;13900;15200;13750;14000;13750;14350;13300;15000;15400;17550;18950;15150;15900;14700;12900;14050;13850;13750;13150;15250;15650;15100;15100
21/11/2023;13650;13350;16300;15150;14300;14100;14650;14550;14650;13600;14600;13900;15200;13800;14000;13750;14350;13300;15000;15400;17550;18950;15150;15900;14700;12900;14050;13850;13750;13150;15250;15650;15100;15150
22/11/2023;13700;13350;16300;15150;14300;14100;14700;14500;14650;13600;14600;13900;15200;13800;14000;13750;14350;13300;15000;15400;17550;18950;15150;15900;14700;12900;14050;13850;13750;13150;15250;15650;15100;15150
23/11/2023;13700;13350;16300;15150;14300;14100;14700;14500;14650;13600;14600;13900;15200;13800;14000;13750;14350;13300;15000;15400;17600;18950;15150;15900;14700;12900;14050;13850;13750;13150;15250;15750;15100;15150
24/11/2023;13700;13350;16300;15150;14300;14100;;14500;14650;13600;14600;13950;15200;13800;14000;13750;14350;13300;15000;15400;17600;18950;15150;15950;14700;12900;14000;13850;13750;13150;15250;15750;15100;15150
27/11/2023;13700;13350;16300;15150;14300;14100;14750;14300;14650;13600;14600;13950;15200;13800;14000;13750;14350;13300;15000;15400;17600;18950;15150;15950;14650;12900;14000;13850;13750;13150;15250;15750;15150;15150
28/11/2023;13700;13350;;15200;14250;14100;14750;14300;14650;13600;14600;13950;15200;13800;14000;13750;14350;13300;15000;15550;17600;18900;15150;15950;14650;12900;14000;13850;13750;13150;15250;15750;15150;15100
29/11/2023;13700;13350;16300;15200;;14100;;14300;14600;13600;14600;13950;15200;13800;14000;13750;14350;13300;15000;15550;17600;18900;15200;15950;14650;12900;14000;13850;13750;13150;15300;15750;15150;15100
30/11/2023;13700;13350;;15200;14250;14100;14750;14300;14600;13600;14600;13950;15200;13800;14000;13750;14350;13300;15000;15550;17600;18900;15200;16400;14650;12900;14000;13850;13750;13150;15250;15750;15200;15100
01/12/2023;13700;13350;;15200;14250;14100;14750;14300;14600;13600;14600;13950;15200;13900;14000;13750;14350;13300;15000;15550;17600;18900;15200;15950;14650;12900;14000;13850;13750;13150;15250;15750;15200;15100
04/12/2023;13700;13350;16300;15200;14250;14100;14750;14300;14600;13600;14600;13950;15200;13800;14000;13750;14350;13300;15000;15550;17600;18900;15200;16150;14350;12900;14050;13850;13750;13150;15250;15750;15200;15250
05/12/2023;13700;13400;16300;15200;14250;14100;14750;14300;14600;13600;14600;13950;15200;13800;14000;13750;14400;13300;15000;15550;17600;18850;15200;16150;14500;12900;14050;13850;13750;13150;15250;15750;15200;15250
06/12/2023;13700;13400;16300;15400;14250;14100;14700;14300;14600;13600;14600;13950;15250;13800;14000;13750;14400;13300;15000;15550;17600;18850;14950;16150;14500;12900;14050;13850;13750;13150;15250;15750;15200;15250
07/12/2023;13700;13400;;15200;14300;14100;14700;14300;14600;13650;14600;13950;15250;13850;14000;13750;14400;13300;15000;15550;17650;18850;15200;16150;14500;12900;14100;13850;13750;13150;15250;15750;15300;15250
08/12/2023;13700;13400;16300;15200;14300;14100;14700;14300;14600;13650;14600;13950;15250;13800;14000;13700;14400;13300;15000;15550;17750;18850;15250;16200;14500;12900;14100;13850;13750;13150;15250;15750;15300;15400
11/12/2023;13700;13400;16300;15200;14300;14100;14700;14300;14600;13650;14600;14000;15250;13800;14000;13700;14400;13300;15000;15550;17700;18800;15250;16200;14500;12950;14100;13850;13700;13150;15250;15750;15300;15450
12/12/2023;13700;13400;16300;15200;14300;14100;14700;14300;14600;13650;14600;14000;15250;13800;14000;13700;14400;13300;15000;15550;17700;18800;15250;16200;14500;13000;14100;13850;13650;13150;15250;15750;15300;15450
13/12/2023;13750;13400;;15200;;14100;14750;14300;14600;13650;14600;14000;15300;13800;14000;13700;14400;13300;15050;15600;17700;18800;15250;16200;14550;13000;14100;13850;13650;13150;15250;15750;15350;15450
14/12/2023;13750;13400;16450;15200;14300;14100;14750;14300;14600;13650;14600;14000;15300;13800;14000;13700;14400;13300;15050;15600;17700;18800;15250;16200;14550;13000;14100;13800;13700;13150;15250;15750;15350;15450
15/12/2023;13750;13400;16450;15200;14300;14100;14750;14300;14600;13650;14600;14000;15350;13800;14000;13700;14400;13300;15050;15600;17700;18800;15250;16200;14550;13000;14100;13800;13650;13150;15250;15750;15350;15450
18/12/2023;13750;13400;;15200;14300;14150;14750;14300;14600;13650;14600;14000;15350;13800;14000;13700;14400;13300;15050;15600;17700;18800;15250;16200;14500;13000;14100;13800;13600;13150;15250;15750;15350;15450
19/12/2023;13750;13400;16450;15200;14300;14150;14750;14300;14600;13650;14600;14000;15350;13950;14000;13700;14400;13300;15050;15600;17700;18800;15250;16200;14500;13000;14100;13800;13600;13150;15200;15750;15350;15450
20/12/2023;13750;13400;16450;15200;14300;14150;14750;14150;14600;13650;14600;14000;15350;13800;14000;13750;14400;13300;15050;15600;17700;18700;15250;16200;14500;13000;14100;13800;13600;13150;15200;15750;15350;15450
21/12/2023;13750;13400;;15200;14300;14150;14750;14300;14600;13650;14600;14000;15400;13800;14000;13750;14400;13300;15050;15600;17700;18800;15250;16200;14500;13000;14100;13800;13600;13150;15200;15750;15350;15450
22/12/2023;13750;13400;;15200;14300;14150;14800;14300;14600;13650;14600;14000;15400;13800;14000;13750;14400;13300;15050;15600;17700;18800;15250;16200;14500;13000;14100;13800;13600;13150;15250;15750;15350;15450
25/12/2023;;;;;;;14800;;;;;;;13700;;13200;;;;;;;;;;13000;14100;;;;;;;
26/12/2023;13800;;;;;;14800;;;;;;;13700;;13200;;;;;;;;;;13000;14100;;;;;;;
27/12/2023;13750;13400;16400;15200;14300;14150;14800;14300;14600;13650;14600;14000;15400;13800;14000;13750;14400;13300;15050;15600;17700;18800;15250;16200;14500;13000;14100;13800;13600;13200;15250;15750;15350;15450
28/12/2023;13750;13400;16400;15200;14300;14150;14800;14300;14600;13650;14600;14000;15400;13850;14000;13750;14400;13300;15050;15600;17700;18800;15250;16100;14500;13000;14100;13800;13600;13250;15250;15750;15350;15450
29/12/2023;13750;13400;;15200;14300;14150;14800;14300;14600;13650;14600;14000;15400;13850;14000;13750;14400;13300;15050;15600;17700;18800;15350;16100;14500;13000;14100;13900;13600;13250;15200;15750;15350;15450
01/01/2024;13750;13400;16400;;14300;14150;;;14600;;14600;14000;;13700;14000;13750;13950;13300;;;17700;18800;15050;;14500;13000;14100;;13600;13250;15200;;;15450
02/01/2024;13700;13400;16400;15200;14300;14150;14800;14250;14600;13650;14600;14000;15400;13850;14000;13700;14400;13300;15050;15600;17700;18800;15350;16000;14500;13000;14100;13800;13600;13250;15200;15750;15350;15500
03/01/2024;13800;13400;16400;15200;14300;14150;14800;14250;14600;13650;14600;14000;15400;13850;14000;13750;14400;13300;15050;15650;17700;18800;15200;16100;14500;13000;14100;13800;13600;13300;15200;15750;15350;15500
04/01/2024;13800;13450;16400;15100;14300;14150;14800;14250;14600;13650;14600;14000;15400;13850;14000;13750;14400;13300;15100;15650;17700;18800;15050;16100;14650;13000;14100;13850;13600;13350;15350;15750;15350;15450
05/01/2024;13800;13500;16350;15100;14300;14150;14800;14450;14600;13650;14600;14050;15400;13850;14000;13750;14400;13300;15100;15650;17700;18800;15050;16100;14650;13000;14100;13850;13600;13350;15200;15750;15350;15450
